"-4","0.14767036571061306649859597224172498453329553451901423820748410665939376386597622984542451786117635996238836902065018633701749909774416337028445548012261822855045937266172478202742584699274525634094978865072581172523240558001186109306796287397748500214227374957919621717429023700866"
"-399/100","0.14480703267869317214385162609432655714468011807999433645754153126625786052370106196890672808558425376748210748839884035622306062991458515754367992377393689315848856533165198541540068369155879825567255418226104225263858737865285690899342139803598039995485302244876512741577770231738994"
"-199/50","0.14189838737929206986599993747270154178553737899660192055049462996729362887956428889861523525101381418988462823900212637302209103153541771276505662280050154798230880296472066963650979354742877779339668695821836511627949048660828414583595820382911377828975505423678038186171208992821613"
"-397/100","0.1389447423622667951304558901301115344640778480737048608525609609613760883878234156951162511882481451364994100220267125524326654759986640691569586918823321602792081455247273539640888164837047013216006202054179278204401359083386433980579918251837665253442132952504432004192975219895218"
"-99/25","0.13594642098431848798764441823016057892910718753619889894272862173169324873637918865985173866078170890024221843018615008733248857708716381743747065272077446351412141938263277648857194916552130006532899348351286939628242753862584438872091715973894129957469392149956635018660092210941882"
"-79/20","0.13290375743583025508394772287573215324408454892469509088594408376134988906499132761070928157278450199522938836623128695896362208213714833786809834294769859919578749614511467729605643190969599241046549676943954876101937033880377285400775303306843075521115836171406049695578859120909085"
"-197/50","0.12981709676893557879123656429377755164211658350973415699818111283263234988178250285892680503717870386528199931266769956067438542709478532468055229046907867017097780864239013853690883322514720703953564508227911103481269754094760042984045661085858349762756956994602634439081116916915036"
"-393/100","0.12668679492692640818777868167820425936899030272376273409391248360256787020053875127434269609498606067924949017722441548287747881947572123548607220811303092976843945859256195877027482751690785224144296615933493760412990007000029454283554150767048397506565878727042266466461923756259083"
"-98/25","0.12351321877510839981496086764834623111160113199969681488527179792702812944063298404438436847630359785170411789917325857121058109172611610286156306549508697733037061673875721213363984709643902536865220226215600266399066271817672880094213923583510928334322524354418566779785063456242907"
"-391/100","0.12029674613320916603850186555669845504479023249759362157564220593644921653980624777884008996329342083953769993601341723680707923918563254624427705712942988797247522666309419633975695172306462074825146577754420463990687858563762742823578879442212687222560151284934444024447265031889302"
"-39/10","0.11703776580944394900642218071163674972615648153061954150222195070346944009660625017150528395627899427452597449491632250848209845657465239602638452155150379264075801345905054340929340743374245033802290211983353187719842843908179710345882205277301007432539848760528601226105387647792266"
"-389/100","0.11373667763634202542217025532689181513917181396535723890157764445106180089026473369009800241100397370652852219209572363942353677107764258676987637330035643676344085850568171825100508058867250231747179938126870783951137735797505817204711081003294458570927539639901575480236694482718303"
"-97/25","0.11039389250843657982107731450519798271667612791090117320632204187461844384035395299427767604604188011758583802204549131384506705157524912126192867929864723011599816221262737612315389344420008931418314090448596824989271434231373743893737488143530452755528125668766556163885411135577865"
"-387/100","0.10700983242192106801670149095532158063364276227163342908326591612276275648411322506552430004714916923721572537524304927620422880083312083914245153209283218974082230515997008503007395112618363783650641300092311510908368121692514288754984084131023910540444335977615302928695796134976483"
"-193/50","0.10358493051637666205557777606559615721872973383620137313885567843652555646548929987406792916292655043854926386864763357971199494989681341569667395898137663745331487852439056589952690746512713500819485360555551295636292863943763337940228290933991553598007282204087665124591424769077529"
