"-4",0.22218710658363774
"-399/100",0.2205030342650574
"-199/50",0.21875946445129021
"-397/100",0.21695639732316715
"-99/25",0.21509384654484767
"-79/20",0.2131718393400638
"-197/50",0.21119041656577237
"-393/100",0.2091496327833221
"-98/25",0.2070495563272465
"-391/100",0.2048902693718025
"-39/10",0.2026718679953802
"-389/100",0.2003944622429173
"-97/25",0.1980581761864584
"-387/100",0.1956631479840064
"-193/50",0.1932095299368207
"-77/20",0.19069748854532587
"-96/25",0.18812720456380172
"-383/100",0.1854988730540351
"-191/50",0.1828127034381266
"-381/100",0.18006891955065404
"-19/5",0.1772677596904132
"-379/100",0.17440947667197348
"-189/50",0.17149433787730958
"-377/100",0.1685226253078058
"-94/25",0.16549463563697106
"-15/4",0.1624106802642706
"-187/50",0.159271085370574
"-373/100",0.1560761919758686
"-93/25",0.1528263560001229
"-371/100",0.14952194832858073
"-37/10",0.14616335488346413
"-369/100",0.14275097670535694
"-92/25",0.13928523005010987
"-367/100",0.1357665465126002
"-183/50",0.1321953732015241
"-73/20",0.12857217302288734
"-91/25",0.12489742523004006
"-363/100",0.12117162675783606
"-181/50",0.11739529653916746
"-361/100",0.11356899717107923
"-18/5",0.10969364903971546
"-359/100",0.10625452028733895
"-179/50",0.10315012146600473
"-357/100",0.10000289905489011
"-89/25",0.09681305625307579
"-71/20",0.09358103704132967
"-177/50",0.09030733530023195
"-353/100",0.08699249490597252
"-88/25",0.0836371564830987
"-351/100",0.08024225354981947
"-7/2",0.07681033985015055
"-349/100",0.07340738630400269
"-87/25",0.07072443034061913
"-347/100",0.06809375680284994
"-173/50",0.06543363256936467
"-69/20",0.06274237498946605
"-86/25",0.060020126354872444
"-343/100",0.0572675055742904
"-171/50",0.054485981566351795
"-341/100",0.051732134289788394
"-17/5",0.049819500967749675
"-339/100",0.04793572417227566
"-169/50",0.046106490821877205
"-337/100",0.044861385312256225
"-84/25",0.04431363255802104
"-67/20",0.045210009662615847
"-167/50",0.046184558182463524
"-333/100",0.04716039311533427
"-83/25",0.04813460299817483
"-331/100",0.04949558299852156
"-33/10",0.051478943092538615
"-329/100",0.05346592903445318
"-82/25",0.0554523535788781
"-327/100",0.05743740876153491
"-163/50",0.059420688660882764
"-13/4",0.061402432396350876
"-81/25",0.06338861270674556
"-323/100",0.06632964607537438
"-161/50",0.07044252919174901
"-321/100",0.07457365160181975
"-16/5",0.07871396398867092
"-319/100",0.08302123640300224
"-159/50",0.08825538819743373
"-317/100",0.09351371765028452
"-79/25",0.09878171470351177
"-63/20",0.10405750992791224
"-157/50",0.10933960577450692
"-313/100",0.11462656016050272
"-78/25",0.11991693428919036
"-311/100",0.1252092782712678
"-31/10",0.13050212587785343
"-309/100",0.13579399224065694
"-77/25",0.14108337270511134
"-307/100",0.14636874220331011
"-153/50",0.15164855488956602
"-61/20",0.15692124392246953
"-76/25",0.162185221336561
"-303/100",0.16743887797392973
"-151/50",0.1726805834594808
"-301/100",0.1779086862106523
"-3",0.18312151347624897
"-299/100",0.18831737140129456
"-149/50",0.19349454511614053
"-297/100",0.19865129884889213
"-74/25",0.20378587606073173
"-59/20",0.20889649960405599
"-147/50",0.2139813719035619
"-293/100",0.21903867516055953
"-73/25",0.2240665715808866
"-291/100",0.22906320362685492
"-29/10",0.23402669429369982
"-289/100",0.2389551474110177
"-72/25",0.24384664796968414
"-287/100",0.24869926247474128
"-143/50",0.2535110393247285
"-57/20",0.25828000921791316
"-71/25",0.26300418558585364
"-283/100",0.2676815650546966
"-141/50",0.27231012793457954
"-281/100",0.2768878387374696
"-14/5",0.28141264672373284
"-279/100",0.2858824864776805
"-139/50",0.29029527851229653
"-277/100",0.29464892990329844
"-69/25",0.298941334952632
"-11/4",0.3031703758814475
"-137/50",0.30733392355254713
"-273/100",0.3114298382222338
"-68/25",0.31545597032143413
"-271/100",0.31941016126589983
"-27/10",0.32329024429523484
"-269/100",0.3270940453404224
"-67/25",0.33081938391946486
"-267/100",0.3344640740606777
"-133/50",0.33802592525311076
"-53/20",0.3415027434235014
"-66/25",0.3448923319390911
"-263/100",0.3481924926355713
"-131/50",0.35140102686934827
"-261/100",0.35451573659325264
"-13/5",0.3575344254547456
"-259/100",0.36045489991560853
"-129/50",0.3632749703920329
"-257/100",0.3659924524139646
"-64/25",0.3686051678024916
"-51/20",0.3711109458640016
"-127/50",0.3735076245997799
"-253/100",0.3757930519296575
"-63/25",0.37796508692827246
"-251/100",0.38002160107245087
"-5/2",0.3819604794981747
"-249/100",0.38377962226555684
"-62/25",0.38547694563021356
"-247/100",0.387050383319383
"-123/50",0.38849788781112227
"-49/20",0.38981743161488525
"-61/25",0.3910070085517741
"-243/100",0.3920646350327433
"-121/50",0.3929883513330354
"-241/100",0.39377622286112945
"-12/5",0.3944263414204938
"-239/100",0.3949368264624528
"-119/50",0.395305826328501
"-237/100",0.3955315194804325
"-59/25",0.39561211571669136
"-47/20",0.39554585737339665
"-117/50",0.3953310205085543
"-233/100",0.3949659160680277
"-58/25",0.3944488910319141
"-231/100",0.39377832954005154
"-23/10",0.3929526539954705
"-229/100",0.39197032614469907
"-57/25",0.3908298481339361
"-227/100",0.38952976354021684
"-113/50",0.38806865837681603
"-9/4",0.38644516207226076
"-56/25",0.3846579484224596
"-223/100",0.38270573651559525
"-111/50",0.38058729162957805
"-221/100",0.3783014261020121
"-11/5",0.3758470001727852
"-219/100",0.37322292279956537
"-109/50",0.37042815244665384
"-217/100",0.3674616978478267
"-54/25",0.36432261874397753
"-43/20",0.36101002659656123
"-107/50",0.35752308527802656
"-213/100",0.3538610117406241
"-53/25",0.3500230766651656
"-211/100",0.34600860509151504
"-21/10",0.34181697703278746
"-209/100",0.33744762807543427
"-52/25",0.3329000499675946
"-207/100",0.3281737911982933
"-103/50",0.32326845757026673
"-41/20",0.3181837127693956
"-51/25",0.3129192789339222
"-203/100",0.3074749372268229
"-101/50",0.30185052841489995
"-201/100",0.2960459534583419
"-2",0.2900611741146888
"-199/100",0.283896213561318
"-99/50",0.2775511570407394
"-197/100",0.2710261525331646
"-49/25",0.2643214114609777
"-39/20",0.2574372094299035
"-97/50",0.2503738870118288
"-193/100",0.24313185057439865
"-48/25",0.23571157316268018
"-191/100",0.22811359543836704
"-19/10",0.22033852668220974
"-189/100",0.2123870458656091
"-47/25",0.20425990279764505
"-187/100",0.1959579193542834
"-93/50",0.1874819907972235
"-37/20",0.1788330871910117
"-46/25",0.17001225492908464
"-183/100",0.16102061838335355
"-91/50",0.15185938170187216
"-181/100",0.14252983085299686
"-9/5",0.13399810224440947
"-179/100",0.12635270841194765
"-89/50",0.11856490570105437
"-177/100",0.11063587150972072
"-44/25",0.10256687194803485
"-7/4",0.09435931923538723
"-87/50",0.08601643198823106
"-173/100",0.07926717018691032
"-43/25",0.07283619070475005
"-171/100",0.06629718393111088
"-17/10",0.05965215855193626
"-169/100",0.053636606996108206
"-42/25",0.0509328871979875
"-167/100",0.05312604646994093
"-83/50",0.05543561886783341
"-33/20",0.058409431538898854
"-41/25",0.06312892888762446
"-163/100",0.06787800857761404
"-81/50",0.07265500691431451
"-161/100",0.07922920301022585
"-8/5",0.08910747603016914
"-159/100",0.10152787499138263
"-79/50",0.11414975468781544
"-157/100",0.12687799197046598
"-39/25",0.13970810156215435
"-31/20",0.15263555320111877
"-77/50",0.16565565811344976
"-153/100",0.17876354539106845
"-38/25",0.19195415097378038
"-151/100",0.20522220967582375
"-3/2",0.21856224816299355
"-149/100",0.2319685782701968
"-37/25",0.24543529045077747
"-147/100",0.25895624728205013
"-73/50",0.27252507700286516
"-29/20",0.2861351670815623
"-36/25",0.299779657823793
"-143/100",0.3134514360358623
"-71/50",0.3271431287630968
"-141/100",0.3408470971254301
