x_scaled,amplitude
-1.1457286432160805,0.7015605988632394
-1.1055276381909547,0.7168705770547966
-1.0653266331658293,0.7252841449507166
-1.0251256281407035,0.7259577609184664
-0.9849246231155777,0.7180343310195835
-0.9447236180904524,0.7006461905430841
-0.9045226130653266,0.6729145866563329
-0.8643216080402008,0.6339446167305873
-0.8241206030150754,0.5828148121714539
-0.7839195979899496,0.5185609741832214
-0.7437185929648242,0.4401545044821853
-0.7035175879396984,0.34647639455422724
-0.6633165829145726,0.23628935520380548
-0.6231155778894473,0.1082124819755166
-0.5829145728643215,0.039294550140267066
-0.5427135678391961,0.2079253715964589
-0.5025125628140703,0.39948428428789123
-0.4623115577889445,0.6157774722196395
-0.42211055276381915,0.8584052105558714
-0.38190954773869334,1.1284053776825225
-0.341708542713568,1.4256934529365932
-0.3015075376884422,1.7482515345874154
-0.2613065326633164,2.0910631400112467
-0.22110552763819102,2.4449004639198266
-0.18090452261306522,2.7952693382748715
-0.14070351758793986,3.1220781021743416
-0.10050251256281406,3.4007789129212473
-0.06030150753768826,3.6055566280164437
-0.0201005025125629,3.7143612902582803
0.020100502512562457,3.714361290258281
0.06030150753768826,3.6055566280164437
0.10050251256281406,3.4007789129212473
0.14070351758793986,3.1220781021743416
0.18090452261306567,2.7952693382748675
0.22110552763819058,2.4449004639198306
0.2613065326633164,2.0910631400112467
0.3015075376884422,1.7482515345874154
0.341708542713568,1.4256934529365932
0.3819095477386938,1.1284053776825191
0.4221105527638196,0.8584052105558683
0.4623115577889445,0.6157774722196395
0.5025125628140703,0.39948428428789123
0.5427135678391961,0.2079253715964589
0.5829145728643219,0.039294550140265165
0.6231155778894477,0.10821248197551801
0.6633165829145726,0.23628935520380548
0.7035175879396984,0.34647639455422724
0.7437185929648242,0.4401545044821853
0.78391959798995,0.5185609741832222
0.8241206030150758,0.5828148121714546
0.8643216080402008,0.6339446167305873
0.9045226130653266,0.6729145866563329
0.9447236180904524,0.7006461905430841
0.9849246231155782,0.7180343310195836
1.025125628140704,0.7259577609184665
1.0653266331658289,0.7252841449507167
1.1055276381909547,0.7168705770547966
1.1457286432160805,0.7015605988632394
1.1859296482412063,0.680178848167246
1.226130653266332,0.6535244269753716
1.266331658291457,0.6223639484004918
1.3065326633165828,0.5874250333425678
1.3467336683417086,0.5493908135631441
1.3869346733668344,0.5088957845773565
1.4271356783919602,0.46652316038993075
1.4673366834170851,0.4228037254060451
1.507537688442211,0.37821606254637985
1.5477386934673367,0.3331879604577544
1.5879396984924625,0.28809876236102216
1.6281407035175883,0.24328240780416915
1.6683417085427132,0.19903092889930357
1.708542713567839,0.1555981874703179
1.7487437185929648,0.11320367356562884
1.7889447236180906,0.07203623011308133
1.8291457286432165,0.03225770429246803
1.8693467336683414,0.005999004294485547
1.9095477386934672,0.04260538427037129
1.949748743718593,0.07747325006189677
1.9899497487437188,0.11051792458366382
2.0301507537688446,0.14167168875652256
2.0703517587939704,0.1708797455663705
2.1105527638190953,0.19809890570907382
2.150753768844221,0.22329658399161834
2.190954773869347,0.2464500215753525
2.2311557788944727,0.2675456885854872
2.2713567839195985,0.2865788266749309
2.3115577889447234,0.30355309374214545
2.351758793969849,0.3184802759829934
2.391959798994975,0.3313800360884835
2.432160804020101,0.34227967059417086
2.4723618090452266,0.3512138539823407
2.5125628140703515,0.35822435196031427
2.5527638190954773,0.3633596912120311
2.592964824120603,0.36667477767615864
2.633165829145729,0.3682304598847823
2.6733668341708547,0.36809303796244564
2.7135678391959797,0.36633372242008067
2.7537688442211055,0.36302804979526093
2.7939698492462313,0.3582552644347716
2.834170854271357,0.35209767726716834
2.874371859296483,0.3446400132842809
2.914572864321608,0.33596875968405737
2.9547738693467336,0.32617152629054086
2.9949748743718594,0.31533642904704023
3.035175879396985,0.3035515061749471
3.075376884422111,0.29090417510784516
3.115577889447236,0.2774807366522636
3.1557788944723617,0.2633659310898536
3.1959798994974875,0.24864254920742465
3.2361809045226133,0.23339109959386828
3.276381909547739,0.21768953203407698
3.316582914572864,0.20161301550139846
3.35678391959799,0.18523376812921363
3.3969849246231156,0.16862093564329517
3.4371859296482414,0.15184051406454196
3.4773869346733672,0.13495531204713762
3.517587939698492,0.11802494800782402
3.557788944723618,0.10110587727237555
3.5979899497487438,0.08425144499633365
3.6381909547738696,0.06751196232785953
3.6783919597989954,0.050934809476147376
3.7185929648241203,0.034564600238966355
3.758793969849246,0.01844370908805327
3.798994974874372,0.0026280286585562782
3.8391959798994977,0.012910051670896755
3.8793969849246235,0.028060705325391153
3.9195979899497493,0.042823463276179564
3.959798994974874,0.05716753147435459
4.0,0.07106540919831478
