x_scaled	amplitude
-4.0,0.16799955588333296
-3.959798994974874,0.1564650357408303
-3.919597989949749,0.14420483680922458
-3.879396984924623,0.13123712330110432
-3.8391959798994977,0.11758261800053492
-3.798994974874372,0.10326465103838423
-3.758793969849246,0.08830921956679723
-3.7185929648241207,0.07274505821241582
-3.678391959798995,0.056603722402113386
-3.6381909547738696,0.039919685696775786
-3.5979899497487438,0.022730450374090713
-3.557788944723618,0.0050767010272083106
-3.5175879396984926,0.012997777974714308
-3.477386934673367,0.03144541513589273
-3.437185929648241,0.050215352205471867
-3.3969849246231156,0.06925288427105318
-3.35678391959799,0.08849941032700957
-3.3165829145728645,0.10789227357552747
-3.2763819095477387,0.12736461618610642
-3.236180904522613,0.1468452539116724
-3.1959798994974875,0.16625857229747526
-3.1557788944723617,0.18552445772867285
-3.1155778894472363,0.2045582696014526
-3.0753768844221105,0.22327086149915693
-3.0351758793969847,0.2415686629337484
-2.9949748743718594,0.259353827304225
-2.9547738693467336,0.27652445688465715
-2.9145728643216082,0.2929749090837716
-2.8743718592964824,0.3085961908528083
-2.8341708542713566,0.32327644422074714
-2.7939698492462313,0.3369015232961578
-2.7537688442211055,0.34935566226899034
-2.71356783919598,0.3605222278072271
-2.6733668341708543,0.37028454935529737
-2.6331658291457285,0.37852681460822535
-2.592964824120603,0.3851350167694268
-2.5527638190954773,0.3899979356410333
-2.512562814070352,0.393008133603418
-2.472361809045226,0.3940629458471653
-2.4321608040201004,0.39306544375853997
-2.391959798994975,0.38992535188427435
-2.351758793969849,0.3845599003575608
-2.3115577889447234,0.3768945993341488
-2.271356783919598,0.366863926133572
-2.2311557788944723,0.35441192171285846
-2.190954773869347,0.3394927037704185
-2.150753768844221,0.32207090550935136
-2.1105527638190953,0.30212206617638737
-2.07035175879397,0.27963300152996556
-2.030150753768844,0.25460219610502216
-1.9899497487437185,0.22704026325824178
-1.949748743718593,0.19697053395207267
-1.9095477386934674,0.1644298294923041
-1.8693467336683418,0.12946949152607304
-1.829145728643216,0.09215673412328777
-1.7889447236180904,0.052576387184092965
-1.7487437185929648,0.010833099069240319
-1.7085427135678393,0.03294599125458149
-1.6683417085427135,0.07860790960285527
-1.6281407035175879,0.12597011964538707
-1.5879396984924623,0.1748160691569792
-1.5477386934673367,0.22489029375470176
-1.5075376884422111,0.27589307346291836
-1.4673366834170853,0.3274748043919494
-1.4271356783919598,0.3792302875819149
-1.3869346733668342,0.43069320943948225
-1.3467336683417086,0.48133114988961745
-1.306532663316583,0.5305415084439464
-1.2663316582914572,0.5776487733420556
-1.2261306532663316,0.6219035591824209
-1.185929648241206,0.6624837784854872
-1.1457286432160805,0.6984981985909116
-1.1055276381909547,0.7289924329119889
-1.065326633165829,0.7529571392635781
-1.0251256281407035,0.769337847596219
-0.9849246231155779,0.7770454486390824
-0.9447236180904522,0.774965979110355
-0.9045226130653267,0.761968005976967
-0.864321608040201,0.7369056998946171
-0.8241206030150754,0.6986156756732981
-0.7839195979899497,0.6459059224006625
-0.7437185929648241,0.5775357190725278
-0.7035175879396985,0.4921863873913722
-0.6633165829145728,0.3884241981079664
-0.6231155778894473,0.2646588841930835
