x_scaled,amplitude_mean
1.829145728643216,0.08722960839637356
1.8693467336683418,0.12428706108734816
1.9095477386934674,0.1590624556014906
1.949748743718593,0.19141309816498184
1.9899497487437185,0.22130952323937414
2.030150753768844,0.248744468517367
2.07035175879397,0.27365466366475044
2.1105527638190953,0.2960842332491416
2.150753768844221,0.31603108036965055
2.190954773869347,0.33344284465497914
2.2311557788944723,0.34835058711825956
2.271356783919598,0.36086394492253665
2.3115577889447234,0.37097802382739914
2.351758793969849,0.37874198851557317
2.391959798994975,0.3842024635522654
2.4321608040201004,0.3875088711875286
2.472361809045226,0.3887360428778401
2.512562814070352,0.38789493784042206
2.5527638190954773,0.38517281276816956
2.592964824120603,0.38057526207041403
2.6331658291457285,0.3742870068150243
2.6733668341708543,0.3663297862712078
2.71356783919598,0.35692885643040273
2.7537688442211055,0.3461141694971868
2.7939698492462313,0.3340486470854175
2.8341708542713566,0.3208193769960518
2.8743718592964824,0.3064997811174936
2.9145728643216082,0.2912722296274389
2.9547738693467336,0.2752235794969244
2.9949748743718594,0.25845859245642583
3.0351758793969847,0.2410261236104092
3.0753768844221105,0.2231935242698385
3.1155778894472363,0.2048052300392417
3.1557788944723617,0.18616419617456934
3.1959798994974875,0.16730415402509247
3.236180904522613,0.1482646144004416
3.2763819095477387,0.1291302748684672
3.3165829145728645,0.11208051603208567
3.35678391959799,0.09674740854086962
3.3969849246231156,0.08137608021486288
3.437185929648241,0.06612942935476619
3.477386934673367,0.05383019008327023
3.5175879396984926,0.04329733247752049
3.557788944723618,0.04125498523219588
3.5979899497487438,0.0438665464224775
3.6381909547738696,0.048493671163667755
3.678391959798995,0.05808030283533592
3.7185929648241207,0.06855219968132989
3.758793969849246,0.08319167980011556
3.798994974874372,0.09792391449210465
3.8391959798994977,0.1121004485582071
3.879396984924623,0.1255795696884815
3.919597989949749,0.13841814020305634
3.959798994974874,0.1505263679639173
4.0,0.16196349572604993
