x_scaled,amplitude_mean
-4.0,0.13366503773497734
-3.959798994974874,0.1213402355248333
-3.919597989949749,0.10838802683475461
-3.879396984924623,0.0948296601031475
-3.8391959798994977,0.08068881867138078
-3.798994974874372,0.06599168466119121
-3.758793969849246,0.05542156689548825
-3.7185929648241207,0.04868116292396726
-3.678391959798995,0.045672569857929085
-3.6381909547738696,0.04244727343606351
-3.5979899497487438,0.04711525111837868
-3.557788944723618,0.05758024287416498
-3.5175879396984926,0.06809408502078892
-3.477386934673367,0.07862417218703417
-3.437185929648241,0.08913599470118969
-3.3969849246231156,0.10385529063168648
-3.35678391959799,0.12213851534846262
-3.3165829145728645,0.14043439463622637
-3.2763819095477387,0.1586751993826622
-3.236180904522613,0.17678931173513357
-3.1959798994974875,0.19470122165578987
-3.1557788944723617,0.21233154747215668
-3.1155778894472363,0.2295970901619555
-3.0753768844221105,0.2464109987001045
-3.0351758793969847,0.26268286709291816
-2.9949748743718594,0.27831904402556557
-2.9547738693467336,0.2932228722516942
-2.9145728643216082,0.30729511317567054
-2.8743718592964824,0.3204343752441122
-2.8341708542713566,0.3325376248552029
-2.7939698492462313,0.34350078421717933
-2.7537688442211055,0.353219376859853
-2.71356783919598,0.36158922196986376
-2.6733668341708543,0.36850723149412523
-2.6331658291457285,0.37387216867819867
-2.592964824120603,0.3775854677375531
-2.5527638190954773,0.37955208624651865
-2.512562814070352,0.3796813076673082
-2.472361809045226,0.3778875530805716
-2.4321608040201004,0.3740911462497151
-2.391959798994975,0.3682190306686842
-2.351758793969849,0.3602054501115843
-2.3115577889447234,0.3499925271585281
-2.271356783919598,0.33753081995672274
-2.2311557788944723,0.3227797853116739
-2.190954773869347,0.30570822937948094
-2.150753768844221,0.2862946894306116
-2.1105527638190953,0.2645278343547902
-2.07035175879397,0.24040689015862032
-2.030150753768844,0.2139421166532217
-1.9899497487437185,0.1851554051733608
-1.949748743718593,0.15408099631589106
-1.9095477386934674,0.12076649457744751
-1.8693467336683418,0.08527403255056194
-1.829145728643216,0.05932904551477512
-1.7889447236180904,0.05163794567385055
-1.7487437185929648,0.06567808125869243
-1.7085427135678393,0.09149936926514884
-1.6683417085427135,0.12143736905983711
-1.6281407035175879,0.16763371353902445
-1.5879396984924623,0.21498511685020832
-1.5477386934673367,0.26322280725201364
-1.5075376884422111,0.31203463633147954
-1.4673366834170853,0.3610602518459367
-1.4271356783919598,0.40988644655383205
-1.3869346733668342,0.4580427263777208
-1.3467336683417086,0.5049977181378483
-1.306532663316583,0.5501564007230132
-1.2663316582914572,0.5928588697366457
-1.2261306532663316,0.6323805705571005
-1.185929648241206,0.6679345332623731
-1.1457286432160805,0.6986755391964399
-1.1055276381909547,0.7237061970245733
-1.065326633165829,0.7420845960584425
-1.0251256281407035,0.7528328355554281
-0.9849246231155779,0.7549455653304475
-0.9447236180904522,0.7473972428860974
-0.9045226130653267,0.7291466268910266
-0.864321608040201,0.6991369309856793
-0.8241206030150754,0.6562902282085007
-0.7839195979899497,0.5994946010046774
-0.7437185929648241,0.527583776055642
-0.7035175879396985,0.4393093024016598
-0.6633165829145728,0.3333070220933282
-0.6231155778894473,0.2080615510276481
-0.5829145728643216,0.0770298984045221
-0.542713567839196,0.12327201042853064
-0.5025125628140703,0.3010649014833179
-0.4623115577889447,0.5220526357000791
-0.4221105527638191,0.7721775744836472
-0.38190954773869346,1.0530707234691132
-0.3417085427135678,1.365338454756504
-0.3015075376884422,1.7076646089992358
-0.2613065326633166,2.07555624792993
-0.22110552763819097,2.459804821682047
